qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
384986004;How many strips are on the zebras neck?;['strips', 'zebras neck'];1;0;0;1;0,,,,
385172002;How much does this meter cost per hour?;['meter cost', 'hour'];1;1;0;1;0,,,,
385265000;Is this an urban or suburban environment?;['suburban environment'];1;0;0;0;0,,,,,
385307000;What is the blue object on the right?;['blue object', 'right'];1;0;1;0;0,,,,
385317008;How many plants are in this forest?;['plants', 'forest'];1;0;0;1;0,,,,
"385323009;Where is the person's right hand?;[""person's right hand""];1;0;1;0;0",,,,,
385513002;How many lines are on the zebra?;['lines', 'zebra'];1;0;0;1;0,,,,
385519002;What is the man holding?;['man'];1;0;1;0;0,,,,,
38561002;Who owns the image?;['image'];1;0;1;0;0,,,,,
385701000;What is this person holding?;['person'];1;0;1;0;0,,,,,
385849021;Are there any people around?;['people'];1;0;0;0;0,,,,,
385971002;Is there a lot of traffic?;['lot of traffic'];1;0;0;0;0,,,,,
385971009;Does this look like a rich neighborhood?;['rich neighborhood'];1;0;1;0;0,,,,,
386162003;Is his back going to hurt later?;[];1;0;1;0;0,,,,,
386261020;What is the of this woman?;['woman'];1;0;1;0;0,,,,,
386333001;What kind of trees are in the background?;['kind of trees', 'background'];1;0;1;0;0,,,,
386475001;Where is the clock?;['clock'];1;0;0;0;0,,,,,
386603003;What is still on the tray?;['tray'];1;0;1;0;0,,,,,
386783000;Will the base-runner be safe?;['base-runner'];1;0;1;0;0,,,,,
386864001;Who is feeding the dog?;['dog'];1;0;0;0;0,,,,,
386996002;What is the white wide-mouth dish used for?;['white wide-mouth dish'];1;0;1;0;0,,,,,
387009005;Is he a good skater?;['good skater'];1;0;0;0;0,,,,,
387087004;Is the small black item in the side pocket of the bright blue bag used to store food, or drink?;['pocket', 'food', 'bright blue bag', 'small black item', 'drink'];1;0;1;0;0
387329002;How many dividers are there?;['dividers'];1;0;0;1;0,,,,,
387368000;What is the woman doing?;['woman'];1;0;0;0;0,,,,,
387416001;What is this animal?;['animal'];1;0;0;0;0,,,,,
387517006;How many books on the counter?;['books', 'counter'];1;0;0;1;0,,,,
387517062;What kind of room is this?;['kind of room'];1;0;0;0;0,,,,,
387543002;Is this a clean city?;['clean city'];1;0;0;0;0,,,,,
387561002;Does the sheep want to kiss them?;['sheep'];1;0;0;0;0,,,,,
387601000;How many shoes are visible in this picture?;['shoes', 'picture'];1;0;0;1;0,,,,
387616003;How many towels are on the rack above the toilet?;['rack', 'towels', 'toilet'];1;0;0;1;0,,,
388025008;How many red items shown?;['red items'];1;0;1;1;0,,,,,
388057002;What color are the seats?;['color', 'seats'];1;0;1;0;0,,,,
388171002;What is the shape of the large object in the background?;['large object', 'shape', 'background'];1;0;0;0;0,,,
388179000;What are these people doing?;['people'];1;0;1;0;0,,,,,
388348002;Is the person reading?;['person'];1;0;0;0;0,,,,,
388412007;Do you see any magazines?;['magazines'];1;0;0;0;0,,,,,
388412026;What does the book say?;['book'];1;1;0;0;0,,,,,
388412028;What season is it?;['season'];1;0;0;0;0,,,,,
388468004;Is the kite high?;['kite high'];1;0;0;0;0,,,,,
388662024;Are they having fun?;['fun'];1;0;0;0;0,,,,,
388712000;What color stands out?;['color'];1;0;1;0;0,,,,,
388740008;How many people are in the room?;['people', 'room'];1;0;0;1;0,,,,
38891003;What is the hidden item used for?;['hidden item'];1;0;0;0;0,,,,,
388935004;What color is the bus?;['color', 'bus'];1;0;1;0;0,,,,
388961002;How many couches are visible?;['couches'];1;0;0;1;0,,,,,
388992000;Are people meant to skateboard in this location?;['people', 'location'];1;0;0;0;0,,,,
389182002;What color is this bus?;['color', 'bus'];1;0;1;0;0,,,,
389292005;Who is wearing glasses in this picture?;['glasses', 'picture'];1;0;1;0;0,,,,
389815004;What does the logo suggest this man is?;['logo', 'man'];1;1;0;0;0,,,,
39004002;What color is the bathtub?;['color', 'bathtub'];1;0;1;0;0,,,,
390315002;Is the camera moving or is the camera on drugs?;['camera', 'drugs'];1;0;1;0;0,,,,
390439001;What room is this?;['room'];1;0;0;0;0,,,,,
390785000;Is the rabbit clean?;['rabbit clean'];1;0;1;0;0,,,,,
39080001;What color is the tablecloth?;['color', 'tablecloth'];1;0;1;0;0,,,,
390856002;Are the skiers at a resort?;['skiers', 'resort'];1;0;0;0;0,,,,
3911014;Has anyone taken a bite of this yet?;['bite'];1;0;0;0;0,,,,,
391170003;Why is there a reflection on the road?;['reflection', 'road'];1;0;1;0;0,,,,
391251002;Are there any writing devices?;['writing devices'];1;0;1;0;0,,,,,
391251017;Is an iPhone next to the glasses?;['iPhone', 'glasses'];1;0;0;0;0,,,,
391401002;Are these faux flowers?;['faux flowers'];1;0;1;0;0,,,,,
39141000;How many horses are shown?;['horses'];1;0;0;1;0,,,,,
391410002;Was this bench donated to a town park?;['bench', 'town park'];1;1;0;0;0,,,,
391474000;What is the person sitting on?;['person'];1;0;0;0;0,,,,,
391486001;Can the skin be used for anything?;['skin'];1;0;0;0;0,,,,,
391492001;Is the pasta curly?;['pasta curly'];1;0;0;0;0,,,,,
3915005;Are those new cabinets?;['new cabinets'];1;0;1;0;0,,,,,
39155006;How many cows are brown?;['cows'];1;0;1;1;0,,,,,
391896004;Is it am or pm?;[];1;1;0;0;0,,,,,
39203004;What season is it?;['season'];1;0;1;0;0,,,,,
392422002;Is there a shower in this bathroom?;['shower', 'bathroom'];1;0;1;0;0,,,,
392426001;What is the kid wearing?;['kid'];1;0;1;0;0,,,,,
392627000;How many knobs are there?;['knobs'];1;0;0;1;0,,,,,
392726005;What show is displayed on the television?;['television'];1;0;0;0;0,,,,,
392879002;What is the height of this clock tower?;['height', 'clock tower'];1;0;0;1;0,,,,
392944000;Is the vehicle moving?;['vehicle'];1;0;0;0;1,,,,,
393080001;How many donuts do you see?;['donuts'];1;0;0;1;0,,,,,
39312000;Is this in the Amazon?;['Amazon'];1;0;0;0;0,,,,,
393178008;What color is the bottom half of this train?;['half', 'color', 'train'];1;0;1;0;0,,,
393317011;What is being held green?;['green'];1;0;1;0;0,,,,,
393553011;What is the woman carrying?;['woman'];1;0;1;0;0,,,,,
393680002;What number do you see on the boat?;['number', 'boat'];1;1;0;1;0,,,,
394113001;What sport is the person doing?;['sport', 'person'];1;0;0;0;0,,,,
394115002;Does this cat sometimes go outside?;['cat'];1;0;0;0;1,,,,,
39446001;What do their hand gestures mean?;['hand gestures'];1;0;0;0;0,,,,,
394480004;What is this man doing?;['man'];1;0;0;0;0,,,,,
394481000;Does this keyboard have a ten key?;['keyboard'];1;1;0;1;0,,,,,
394600002;Who is she talking to?;[];1;0;0;0;0,,,,,
394627000;Do you think he will hit the ball?;['ball'];1;0;0;0;0,,,,,
394658002;Is she a murderer of limes?;['murderer of limes'];1;0;0;0;0,,,,,
394776003;How many cars are visible?;['cars'];1;0;0;1;0,,,,,
394790000;How many windows?;['windows'];1;0;0;1;0,,,,,
394905005;What are they waiting to do?;[];1;0;1;0;0,,,,,
394929002;How many people are on the beach?;['people', 'beach'];1;0;0;1;0,,,,
39495005;Is this indoors or outdoors?;[];1;0;1;0;0,,,,,
394976001;Are they against a wall?;['wall'];1;0;1;0;0,,,,,
395171000;What are these boys doing?;['boys'];1;0;0;0;0,,,,,
395271001;How many cars are red?;['cars'];1;0;1;1;0,,,,,
395281003;Is the motorcycle casting a shadow on the ground?;['motorcycle', 'shadow', 'ground'];1;0;1;0;0,,,
395396012;Was this photo taken in the 1990's?;['photo'];1;0;0;0;0,,,,,
395444002;Would these animals be found in Kenya?;['animals', 'Kenya'];1;0;1;0;0,,,,
39548007;How many bottles are there?;['bottles'];1;0;0;1;0,,,,,
395496000;Is the horse trained?;['horse'];1;0;0;0;0,,,,,
395498000;Who is holding a camera?;['camera'];1;0;0;0;0,,,,,
395766000;Do obese kids grow up to be average weight?;['obese kids', 'average weight'];1;0;0;0;0,,,,
395780005;What is present?;[];1;0;1;0;0,,,,,
39598002;How does one pay at this machine?;['machine'];1;1;0;0;1,,,,,
396054006;What breed of dog is this?;['dog'];1;0;1;0;0,,,,,
396112001;Is there a curtain around the bed?;['curtain', 'bed'];1;0;1;0;0,,,,
396116002;What time is it?;['time'];1;1;0;1;0,,,,,
396275002;Is he giving himself a nose job?;['nose job'];1;0;0;0;0,,,,,
396412001;Is that a cop on the motorcycle?;['cop', 'motorcycle'];1;0;0;0;0,,,,
396481001;How rough are the waves?;['waves'];1;0;0;0;0,,,,,
396481005;What is in the background of the picture?;['background', 'picture'];1;0;1;0;0,,,,
396481012;What is the weather like?;['weather'];1;0;1;0;1,,,,,
396499000;How many people are in the vehicle?;['people', 'vehicle'];1;0;0;1;0,,,,
396636000;What is the man pointing to?;['man'];1;0;0;0;0,,,,,
396663000;What color are the buses?;['color', 'buses'];1;0;1;0;0,,,,
396696009;How many trees are there?;['trees'];1;0;0;1;0,,,,,
396703006;How much are the items to purchase?;['items'];1;0;0;1;0,,,,,
396838012;What room is this a picture taken in?;['room', 'picture'];1;0;0;0;0,,,,
396934001;What animal is in the banner?;['animal', 'banner'];1;0;0;0;0,,,,
397167010;What room is the man in?;['room', 'man'];1;0;0;0;0,,,,
397253018;Are there guitars in the picture?;['guitars', 'picture'];1;0;0;0;0,,,,
397543029;What type of cat is this?;['type of cat'];1;0;1;0;0,,,,,
397673000;Why is the plane sitting in the middle of the runway?;['middle', 'plane', 'runway'];1;0;0;0;0,,,
397760001;What type of animal is this?;['type of animal'];1;0;1;0;0,,,,,
397819013;What is the woman attempting to do?;['woman'];1;0;0;0;0,,,,,
397819046;How do these people know each other?;['people'];1;0;1;0;0,,,,,
397908000;What operating system is shown on the computer screen?;['computer screen'];1;1;0;0;0,,,,,
398004004;Are the skis on the train or next to it?;['skis', 'train'];1;0;0;0;0,,,,
398053005;Is there anything on the wall under the cabinet?;['wall', 'cabinet'];1;0;0;0;0,,,,
398053024;What is one advantage of the oven placement?;['advantage', 'oven placement'];1;0;0;0;0,,,,
398419015;Do both bicycles have rear derailleurs?;['bicycles', 'rear derailleurs'];1;0;0;0;0,,,,
39847005;Can you tell which country this is?;['country'];1;1;0;0;0,,,,,
398540013;What land feature is in the background?;['land feature', 'background'];1;0;0;0;0,,,,
398568002;Is he going too fast?;[];1;0;0;0;1,,,,,
398596001;What is on the far background on the left?;['far background', 'left'];1;0;1;0;0,,,,
398799021;How much bread is there?;['bread'];1;0;0;1;0,,,,,
"398936007;What in the man's hand?;[""man's hand""];1;0;1;0;0",,,,,
398999001;Are these animals born in the wild?;['animals'];1;0;0;0;0,,,,,
399102002;How old is this cat?;['cat'];1;0;1;0;0,,,,,
399191015;What is the name of the dish being served?;['dish'];1;0;0;0;0,,,,,
399241003;Is the person indoors?;['person'];1;0;0;0;0,,,,,
399288000;How many sticks made this kite?;['sticks', 'kite'];1;0;0;1;0,,,,
399325002;What is the name of the business?;['business'];1;1;0;0;0,,,,,
399330004;What language is listed on the yellow part of the truck?;['language', 'truck'];1;0;1;0;0,,,,
399442000;How many Roman columns are in the picture?;['Roman columns', 'picture'];1;0;0;1;0,,,,
399488001;Is there liquid in the bottle?;['liquid', 'bottle'];1;1;0;0;0,,,,
399600007;Why are there rocks in between the tracks?;['rocks', 'tracks'];1;0;0;0;0,,,,
399664004;How many propellers on the plane?;['propellers', 'plane'];1;0;0;1;0,,,,
399686004;Are these people having a good time?;['people', 'good time'];1;0;0;0;0,,,,
399687000;Do you think that player is a professional?;['player'];1;0;0;0;0,,,,,
399868000;What is the man doing?;['man'];1;0;0;0;0,,,,,
399876001;Is he flying a kite?;['kite'];1;0;1;0;0,,,,,
399910003;Is this person surfing?;['person surfing'];1;0;0;0;0,,,,,
399970000;Is one of the men bald?;['men bald'];1;0;1;0;0,,,,,
399973002;Is the man just practicing instead of playing a game?;['man', 'game'];1;0;1;0;0,,,,
399981004;What color is the foreground?;['color', 'foreground'];1;0;1;0;0,,,,
400406001;Are these all fruits?;['fruits'];1;0;1;0;0,,,,,
400406002;Is that a lime?;['lime'];1;0;1;0;0,,,,,
400599001;What direction  is the person going based on body position?;['person', 'body position', 'direction'];1;0;0;0;0,,,
400644000;Is this American grip or Western grip?;['American grip', 'Western grip'];1;0;0;0;1,,,,
400850004;Do you think the child is comfortable with the birds on his shoulders?;['birds', 'child', 'shoulders'];1;0;0;0;0,,,
400940012;Must the people go the direction of the one way sign?;['direction', 'way sign', 'people'];1;1;0;0;0,,,
401054002;What sport is being performed here?;['sport'];1;0;0;0;0,,,,,
401071003;How many yellow umbrellas?;['yellow umbrellas'];1;0;1;1;0,,,,,
40108000;How many people are in the water?;['people', 'water'];1;0;0;1;0,,,,
401171001;How many spires does the building have?;['spires', 'building'];1;0;0;1;0,,,,
401183006;What number of mountains are in the distance?;['number of mountains', 'distance'];1;0;0;1;0,,,,
401201002;Is he about to fall?;[];1;0;1;0;0,,,,,
401428000;How much snow is on the floor?;['snow', 'floor'];1;0;1;1;0,,,,
401455002;Are they making a video of what they are doing?;['video'];1;0;0;0;0,,,,,
401526000;What is just out of frame on the left with one blue corner showing?;['left', 'blue corner', 'frame'];1;0;1;0;0,,,
401557004;Would a man be likely to wear that style of t-shirt?;['style of t-shirt', 'man'];1;0;1;0;0,,,,
401842006;What year is it?;['year'];1;0;0;0;0,,,,,
"401885002;What is on the woman's head?;[""woman's head""];1;0;1;0;0",,,,,
4020000;What is the woman doing?;['woman'];1;0;1;0;0,,,,,
40201000;How many people fit in this plane?;['people', 'plane'];1;0;0;1;0,,,,
402082006;Is this an electrical fence?;['electrical fence'];1;0;0;0;0,,,,,
402305002;What color are the clocks?;['color', 'clocks'];1;0;1;0;0,,,,
402335003;What is the woman next to the van riding on?;['woman', 'van riding'];1;0;0;0;0,,,,
402470003;How many people are in the stadium?;['people', 'stadium'];1;0;0;1;0,,,,
402632010;Where do most of these fruits grow?;['fruits'];1;0;1;0;0,,,,,
402776009;Is the woman a restaurant employee?;['woman', 'restaurant employee'];1;0;0;0;0,,,,
402897002;How many letters are there in the sign?;['letters', 'sign'];1;1;0;1;0,,,,
403224001;What sport is she doing?;['sport'];1;0;1;0;0,,,,,
403306018;What year was this picture taken?;['year', 'picture'];1;0;0;1;0,,,,
403329007;What brand is the computer?;['brand', 'computer'];1;1;0;0;0,,,,
40346002;What is the child holding?;['child'];1;0;1;0;0,,,,,
403506016;Are there waves in the water?;['waves', 'water'];1;0;1;0;0,,,,
403556002;Was this picture taken in July?;['picture'];1;0;0;0;1,,,,,
403585004;What is the person holding?;['person'];1;0;1;0;0,,,,,
403773002;Why is there a windshield on top of the bus?;['windshield', 'bus'];1;0;1;0;0,,,,
404596002;Is the person who modified this sign liberal or conservative?;['sign liberal', 'person', 'conservative'];1;1;0;0;0,,,
40466007;What color is on the left building?;['color', 'left building'];1;0;1;0;0,,,,
404759001;Are there any people on the benches?;['people', 'benches'];1;0;1;0;0,,,,
404964008;How many kites in the sky?;['kites', 'sky'];1;0;0;1;0,,,,
405544001;What animal is laying on the ground?;['animal', 'ground'];1;0;0;0;0,,,,
405752020;Is this a clean countertop?;['clean countertop'];1;0;1;0;0,,,,,
405756000;What is the name of the part of the wave in which the surfer is positioned?;['wave', 'surfer'];1;0;0;0;0,,,,
405842001;Could this be at a school?;['school'];1;0;0;0;0,,,,,
405920001;What is on the table?;['table'];1;0;1;0;0,,,,,
405995000;What are the people doing?;['people'];1;0;0;0;0,,,,,
40606012;Does the person holding the frisbee need help?;['person', 'frisbee', 'help'];1;0;0;0;1,,,
406196001;How many horses are looking at the camera?;['horses', 'camera'];1;0;0;1;0,,,,
406196017;What is the horse eating?;['horse eating'];1;0;0;0;0,,,,,
406226001;Do the walls have wallpaper?;['walls', 'wallpaper'];1;0;1;0;0,,,,
406328005;How many shadows are there?;['shadows'];1;0;0;1;0,,,,,
406356007;What color is the tie clip?;['color', 'tie clip'];1;0;1;0;0,,,,
406488005;Is the metal object on the left in the street?;['left', 'metal object', 'street'];1;0;0;0;0,,,
406518002;What is she slicing?;[];1;0;0;0;0,,,,,
406550001;Why is the person eating from a paper plate?;['person', 'paper plate'];1;0;1;0;0,,,,
406628002;Which teddy bear is wearing a ribbon?;['teddy bear', 'ribbon'];1;0;0;0;0,,,,
406771000;What is this person texting?;['person texting'];1;1;0;0;0,,,,,
407102002;Are the waves large?;['waves large'];1;0;0;0;0,,,,,
407159003;How many girls?;['girls'];1;0;0;1;0,,,,,
407238001;What is being eaten?;[];1;0;0;0;0,,,,,
407266000;What color is the wall?;['color', 'wall'];1;0;1;0;0,,,,
40730002;What vegetable is this?;['vegetable'];1;0;0;0;0,,,,,
407465005;How many black and white poles are there?;['white poles'];1;0;1;1;0,,,,,
407465075;How many lights can be seen?;['lights'];1;0;1;1;0,,,,,
407590000;How many elephants are depicted?;['elephants'];1;0;0;1;0,,,,,
